year,period,channel,product_line,policies_in_force,new_policies,renewal_rate,gross_written_premium,claims_reported,claims_paid,avg_claim_settlement_days,nps,complaints,fraud_cases,compliance_incidents,operating_expenses,digital_adoption_pct
2024,M04,bancassurance,auto,5035,587,81.0,622,35,33,9.8,24,1,1,0,171,29.8
2024,M05,bancassurance,auto,4741,557,81.0,653,33,31,9.8,24,1,1,0,179,29.8
2024,M06,bancassurance,auto,5674,672,81.0,700,40,37,9.8,24,1,1,0,192,29.8
2024,M07,bancassurance,auto,5103,591,81.0,658,35,33,9.8,24,1,1,0,180,29.8
2024,M08,bancassurance,auto,4989,595,81.0,660,36,34,9.8,24,1,1,0,181,29.8
2024,M09,bancassurance,auto,5396,643,81.0,721,39,36,9.8,24,1,1,2,198,29.8
2024,M10,bancassurance,auto,6027,701,81.0,785,42,39,9.8,24,1,1,0,215,29.8
2024,M11,bancassurance,auto,6104,732,81.0,786,44,41,9.8,24,1,1,0,216,29.8
2024,M12,bancassurance,auto,7369,866,81.0,893,52,48,9.8,24,2,1,0,245,29.8
2024,Q1,bancassurance,auto,14520,1728,81.0,1914,104,97,9.8,24,3,2,0,525,29.8
2024,Q2,bancassurance,auto,15528,1816,81.0,1975,109,101,9.8,24,4,2,0,542,29.8
2024,Q3,bancassurance,auto,15675,1829,81.0,2039,110,102,9.8,24,4,2,2,559,29.8
2024,Q4,bancassurance,auto,19426,2299,81.0,2464,138,128,9.8,24,5,3,0,676,29.8
2024,FY,bancassurance,auto,65639,7672,81.0,8392,461,429,9.8,24,15,9,2,2302,29.8
2024,M01,bancassurance,home,5988,703,84.3,392,15,14,16.4,24,0,0,0,108,29.8
2024,M02,bancassurance,home,5900,688,84.3,423,14,13,16.4,24,0,0,1,116,29.8
2024,M03,bancassurance,home,5973,709,84.3,445,15,14,16.4,24,0,0,0,122,29.8
2024,M04,bancassurance,home,5441,637,84.3,412,13,12,16.4,24,0,0,0,113,29.8
2024,M05,bancassurance,home,6350,738,84.3,444,15,14,16.4,24,0,0,0,122,29.8
2024,M06,bancassurance,home,6416,757,84.3,471,16,15,16.4,24,1,0,0,129,29.8
2024,M07,bancassurance,home,5981,708,84.3,420,15,14,16.4,24,0,0,0,115,29.8
2024,M08,bancassurance,home,6185,735,84.3,443,15,14,16.4,24,0,0,0,121,29.8
2024,M09,bancassurance,home,6877,799,84.3,506,17,16,16.4,24,1,0,0,139,29.8
2024,M10,bancassurance,home,6654,797,84.3,493,17,16,16.4,24,1,0,0,135,29.8
2024,M11,bancassurance,home,8196,951,84.3,560,20,19,16.4,24,1,0,0,154,29.8
2024,M12,bancassurance,home,7819,922,84.3,591,19,18,16.4,24,1,0,0,162,29.8
2024,Q1,bancassurance,home,17707,2100,84.3,1260,44,41,16.4,24,1,1,1,346,29.8
2024,Q2,bancassurance,home,18274,2132,84.3,1327,44,41,16.4,24,1,1,0,364,29.8
2024,Q3,bancassurance,home,19037,2242,84.3,1369,47,44,16.4,24,2,1,0,375,29.8
2024,Q4,bancassurance,home,22787,2670,84.3,1644,56,52,16.4,24,2,1,0,451,29.8
2024,FY,bancassurance,home,78641,9144,84.3,5600,190,177,16.4,24,6,4,1,1536,29.8
2024,M01,bancassurance,life,2696,323,84.5,739,2,2,39.5,24,0,0,0,203,29.8
2024,M02,bancassurance,life,3385,397,84.5,821,3,3,39.5,24,0,0,0,225,29.8
2024,M03,bancassurance,life,3421,403,84.5,888,3,3,39.5,24,0,0,0,244,29.8
2024,M04,bancassurance,life,3257,385,84.5,793,3,3,39.5,24,0,0,0,217,29.8
2024,M05,bancassurance,life,3692,426,84.5,886,3,3,39.5,24,0,0,0,243,29.8
2024,M06,bancassurance,life,3599,419,84.5,949,3,3,39.5,24,0,0,0,260,29.8
2024,M07,bancassurance,life,2852,342,84.5,803,3,3,39.5,24,0,0,1,220,29.8
2024,M08,bancassurance,life,3575,413,84.5,921,3,3,39.5,24,0,0,0,253,29.8
2024,M09,bancassurance,life,3790,442,84.5,986,3,3,39.5,24,0,0,0,270,29.8
2024,M10,bancassurance,life,3965,471,84.5,986,4,4,39.5,24,0,0,0,270,29.8
2024,M11,bancassurance,life,4122,494,84.5,1031,4,4,39.5,24,0,0,0,283,29.8
2024,M12,bancassurance,life,4262,510,84.5,1128,4,4,39.5,24,0,0,0,309,29.8
2024,Q1,bancassurance,life,9443,1123,84.5,2448,9,8,39.5,24,0,0,0,671,29.8
2024,Q2,bancassurance,life,10576,1230,84.5,2628,9,8,39.5,24,0,0,0,721,29.8
2024,Q3,bancassurance,life,10169,1197,84.5,2710,9,8,39.5,24,0,0,1,743,29.8
2024,Q4,bancassurance,life,12733,1475,84.5,3145,11,10,39.5,24,0,0,0,863,29.8
2024,FY,bancassurance,life,41861,5025,84.5,10931,38,35,39.5,24,1,1,1,2998,29.8
2024,M01,bancassurance,health,2971,356,81.5,510,32,30,11.2,24,1,1,0,140,29.8
2024,M02,bancassurance,health,3609,423,81.5,568,38,35,11.2,24,1,1,0,156,29.8
2024,M03,bancassurance,health,3585,424,81.5,609,38,35,11.2,24,1,1,2,167,29.8
2024,M04,bancassurance,health,3321,386,81.5,567,35,33,11.2,24,1,1,0,156,29.8
2024,M05,bancassurance,health,3819,443,81.5,606,40,37,11.2,24,1,1,0,166,29.8
2024,M06,bancassurance,health,3567,422,81.5,635,38,35,11.2,24,1,1,0,174,29.8
2024,M07,bancassurance,health,3873,447,81.5,599,40,37,11.2,24,1,1,0,164,29.8
2024,M08,bancassurance,health,3258,391,81.5,590,35,33,11.2,24,1,1,0,162,29.8
2024,M09,bancassurance,health,4368,508,81.5,685,46,43,11.2,24,2,1,0,188,29.8
2024,M10,bancassurance,health,4310,504,81.5,703,46,43,11.2,24,2,1,0,193,29.8
2024,M11,bancassurance,health,4787,560,81.5,747,51,47,11.2,24,2,1,0,205,29.8
2024,M12,bancassurance,health,4460,530,81.5,790,48,45,11.2,24,2,1,0,217,29.8
2024,Q1,bancassurance,health,10155,1203,81.5,1687,109,101,11.2,24,4,2,2,463,29.8
2024,Q2,bancassurance,health,10461,1251,81.5,1808,113,105,11.2,24,4,2,0,496,29.8
2024,Q3,bancassurance,health,11463,1346,81.5,1874,122,114,11.2,24,4,2,0,514,29.8
2024,Q4,bancassurance,health,13538,1594,81.5,2240,144,134,11.2,24,5,3,0,614,29.8
2024,FY,bancassurance,health,45367,5394,81.5,7609,489,455,11.2,24,16,9,2,2087,29.8
2024,M01,bancassurance,commercial,1212,141,81.6,442,5,5,23.0,24,0,0,0,121,29.8
2024,M02,bancassurance,commercial,1185,140,81.6,456,5,5,23.0,24,0,0,1,125,29.8
2024,M03,bancassurance,commercial,1425,167,81.6,505,6,6,23.0,24,0,0,0,139,29.8
2024,M04,bancassurance,commercial,1414,165,81.6,459,6,6,23.0,24,0,0,0,126,29.8
2024,M05,bancassurance,commercial,1394,161,81.6,498,5,5,23.0,24,0,0,0,137,29.8
2024,M06,bancassurance,commercial,1355,162,81.6,508,6,6,23.0,24,0,0,0,139,29.8
2024,M07,bancassurance,commercial,1284,150,81.6,477,5,5,23.0,24,0,0,0,131,29.8
2024,M08,bancassurance,commercial,1608,186,81.6,518,6,6,23.0,24,0,0,0,142,29.8
2024,M09,bancassurance,commercial,1408,167,81.6,537,6,6,23.0,24,0,0,0,147,29.8
2024,M10,bancassurance,commercial,1677,195,81.6,580,7,7,23.0,24,0,0,0,159,29.8
2024,M11,bancassurance,commercial,1721,203,81.6,600,7,7,23.0,24,0,0,0,165,29.8
2024,M12,bancassurance,commercial,1820,210,81.6,684,7,7,23.0,24,0,0,0,188,29.8
2024,Q1,bancassurance,commercial,3742,448,81.6,1403,15,14,23.0,24,0,0,1,385,29.8
2024,Q2,bancassurance,commercial,4192,488,81.6,1465,17,16,23.0,24,1,0,0,402,29.8
2024,Q3,bancassurance,commercial,4327,503,81.6,1532,17,16,23.0,24,1,0,0,420,29.8
2024,Q4,bancassurance,commercial,5145,608,81.6,1864,21,20,23.0,24,1,0,0,511,29.8
2024,FY,bancassurance,commercial,17080,2047,81.6,6264,70,65,23.0,24,2,1,1,1718,29.8
2024,M01,digital,auto,7855,920,75.1,1050,55,51,9.8,47,2,1,0,288,100.0
2024,M02,digital,auto,8648,1012,75.1,1120,61,57,9.8,47,2,1,1,307,100.0
2024,M03,digital,auto,9310,1076,75.1,1252,65,61,9.8,47,2,1,0,343,100.0
2024,M04,digital,auto,8475,991,75.1,1100,59,55,9.8,47,2,1,0,302,100.0
2024,M05,digital,auto,8673,1018,75.1,1162,61,57,9.8,47,2,1,0,319,100.0
2024,M06,digital,auto,9114,1069,75.1,1270,64,60,9.8,47,2,1,0,348,100.0
2024,M07,digital,auto,9253,1094,75.1,1122,66,61,9.8,47,2,1,0,308,100.0
2024,M08,digital,auto,9146,1085,75.1,1186,65,61,9.8,47,2,1,0,325,100.0
2024,M09,digital,auto,9723,1135,75.1,1336,68,63,9.8,47,2,1,0,366,100.0
2024,M10,digital,auto,10600,1239,75.1,1382,74,69,9.8,47,2,1,0,379,100.0
2024,M11,digital,auto,12013,1388,75.1,1505,83,77,9.8,47,3,2,0,413,100.0
2024,M12,digital,auto,13768,1592,75.1,1640,96,89,9.8,47,3,2,0,450,100.0
2024,Q1,digital,auto,25794,3008,75.1,3422,181,169,9.8,47,6,4,1,939,100.0
2024,Q2,digital,auto,26652,3078,75.1,3532,185,172,9.8,47,6,4,0,969,100.0
2024,Q3,digital,auto,28490,3314,75.1,3644,199,185,9.8,47,7,4,0,999,100.0
2024,Q4,digital,auto,35513,4219,75.1,4527,253,236,9.8,47,8,5,0,1242,100.0
2024,FY,digital,auto,117178,13619,75.1,15125,818,762,9.8,47,27,16,1,4148,100.0
2024,M01,digital,home,10052,1163,76.2,717,24,22,16.4,47,1,0,0,197,100.0
2024,M02,digital,home,9796,1164,76.2,724,24,22,16.4,47,1,0,0,199,100.0
2024,M03,digital,home,10888,1275,76.2,813,27,25,16.4,47,1,1,0,223,100.0
2024,M04,digital,home,10796,1272,76.2,722,26,24,16.4,47,1,1,1,198,100.0
2024,M05,digital,home,10923,1264,76.2,797,26,24,16.4,47,1,1,0,219,100.0
2024,M06,digital,home,12567,1455,76.2,869,30,28,16.4,47,1,1,0,238,100.0
2024,M07,digital,home,11267,1312,76.2,771,27,25,16.4,47,1,1,0,211,100.0
2024,M08,digital,home,10808,1294,76.2,776,27,25,16.4,47,1,1,0,213,100.0
2024,M09,digital,home,12538,1490,76.2,860,31,29,16.4,47,1,1,0,236,100.0
2024,M10,digital,home,12326,1432,76.2,932,30,28,16.4,47,1,1,0,256,100.0
2024,M11,digital,home,12982,1513,76.2,986,31,29,16.4,47,1,1,0,270,100.0
2024,M12,digital,home,15066,1782,76.2,1045,37,34,16.4,47,1,1,0,287,100.0
2024,Q1,digital,home,30101,3602,76.2,2254,75,70,16.4,47,2,1,0,618,100.0
2024,Q2,digital,home,33740,3991,76.2,2388,83,77,16.4,47,3,2,1,655,100.0
2024,Q3,digital,home,35232,4096,76.2,2407,85,79,16.4,47,3,2,0,660,100.0
2024,Q4,digital,home,40409,4727,76.2,2963,98,91,16.4,47,3,2,0,813,100.0
2024,FY,digital,home,140018,16416,76.2,10012,341,317,16.4,47,11,7,1,2746,100.0
2024,M01,digital,life,5525,648,78.1,1371,5,5,39.5,47,0,0,0,376,100.0
2024,M02,digital,life,6135,717,78.1,1470,5,5,39.5,47,0,0,0,403,100.0
2024,M03,digital,life,5554,664,78.1,1532,5,5,39.5,47,0,0,0,420,100.0
2024,M04,digital,life,5705,662,78.1,1462,5,5,39.5,47,0,0,0,401,100.0
2024,M05,digital,life,6167,715,78.1,1559,5,5,39.5,47,0,0,1,428,100.0
2024,M06,digital,life,6387,763,78.1,1603,6,6,39.5,47,0,0,0,440,100.0
2024,M07,digital,life,5694,678,78.1,1448,5,5,39.5,47,0,0,0,397,100.0
2024,M08,digital,life,5850,680,78.1,1618,5,5,39.5,47,0,0,0,444,100.0
2024,M09,digital,life,6734,777,78.1,1791,6,6,39.5,47,0,0,0,491,100.0
2024,M10,digital,life,6787,787,78.1,1839,6,6,39.5,47,0,0,0,504,100.0
2024,M11,digital,life,6995,835,78.1,1847,6,6,39.5,47,0,0,0,507,100.0
2024,M12,digital,life,7439,893,78.1,1992,7,7,39.5,47,0,0,0,546,100.0
2024,Q1,digital,life,16942,2029,78.1,4373,15,14,39.5,47,0,0,0,1199,100.0
2024,Q2,digital,life,18189,2140,78.1,4624,16,15,39.5,47,1,0,1,1268,100.0
2024,Q3,digital,life,18452,2135,78.1,4857,16,15,39.5,47,1,0,0,1332,100.0
2024,Q4,digital,life,21728,2515,78.1,5678,19,18,39.5,47,1,0,0,1557,100.0
2024,FY,digital,life,75138,8819,78.1,19532,67,62,39.5,47,2,1,1,5357,100.0
2024,M01,digital,health,5467,643,75.1,942,58,54,11.2,47,2,1,0,258,100.0
2024,M02,digital,health,6628,777,75.1,1009,70,65,11.2,47,2,1,0,277,100.0
2024,M03,digital,health,6856,815,75.1,1071,74,69,11.2,47,2,1,0,294,100.0
2024,M04,digital,health,5731,678,75.1,972,61,57,11.2,47,2,1,0,267,100.0
2024,M05,digital,health,6776,787,75.1,1074,71,66,11.2,47,2,1,0,295,100.0
2024,M06,digital,health,6393,762,75.1,1112,69,64,11.2,47,2,1,0,305,100.0
2024,M07,digital,health,6538,775,75.1,1010,70,65,11.2,47,2,1,0,277,100.0
2024,M08,digital,health,6201,727,75.1,1099,66,61,11.2,47,2,1,1,301,100.0
2024,M09,digital,health,6765,803,75.1,1169,73,68,11.2,47,2,1,0,321,100.0
2024,M10,digital,health,6676,794,75.1,1208,72,67,11.2,47,2,1,0,331,100.0
2024,M11,digital,health,8563,988,75.1,1366,89,83,11.2,47,3,2,0,375,100.0
2024,M12,digital,health,7938,940,75.1,1415,85,79,11.2,47,3,2,0,388,100.0
2024,Q1,digital,health,18717,2235,75.1,3022,202,188,11.2,47,7,4,0,829,100.0
2024,Q2,digital,health,19000,2227,75.1,3158,202,188,11.2,47,7,4,0,866,100.0
2024,Q3,digital,health,19336,2305,75.1,3278,209,195,11.2,47,7,4,1,899,100.0
2024,Q4,digital,health,23226,2722,75.1,3989,247,230,11.2,47,8,5,0,1094,100.0
2024,FY,digital,health,82203,9489,75.1,13447,859,800,11.2,47,28,17,1,3688,100.0
2024,M01,digital,commercial,2021,241,74.1,748,8,7,23.0,47,0,0,0,205,100.0
2024,M02,digital,commercial,2198,257,74.1,827,9,8,23.0,47,0,0,0,227,100.0
2024,M03,digital,commercial,2424,283,74.1,905,10,9,23.0,47,0,0,0,248,100.0
2024,M04,digital,commercial,2064,246,74.1,781,8,7,23.0,47,0,0,0,214,100.0
2024,M05,digital,commercial,2516,298,74.1,843,10,9,23.0,47,0,0,0,231,100.0
2024,M06,digital,commercial,2540,303,74.1,906,10,9,23.0,47,0,0,0,248,100.0
2024,M07,digital,commercial,2254,270,74.1,806,9,8,23.0,47,0,0,0,221,100.0
2024,M08,digital,commercial,2594,310,74.1,862,11,10,23.0,47,0,0,0,236,100.0
2024,M09,digital,commercial,2772,328,74.1,960,11,10,23.0,47,0,0,1,263,100.0
2024,M10,digital,commercial,2571,306,74.1,984,10,9,23.0,47,0,0,0,270,100.0
2024,M11,digital,commercial,3102,362,74.1,1089,12,11,23.0,47,0,0,0,299,100.0
2024,M12,digital,commercial,3481,413,74.1,1150,14,13,23.0,47,0,0,0,315,100.0
2024,Q1,digital,commercial,6538,781,74.1,2480,27,25,23.0,47,1,1,0,680,100.0
2024,Q2,digital,commercial,7151,847,74.1,2530,29,27,23.0,47,1,1,0,694,100.0
2024,Q3,digital,commercial,7751,908,74.1,2628,31,29,23.0,47,1,1,1,721,100.0
2024,Q4,digital,commercial,9333,1081,74.1,3223,37,34,23.0,47,1,1,0,884,100.0
2024,FY,digital,commercial,30299,3617,74.1,10861,123,115,23.0,47,4,2,1,2979,100.0
